,sr,irstp,miu_period,Utility 2055,Utility 2105,Utility 2155,Utility 2205,Utility 2305,Total Aggregated Utility
540,0.2280385512287059,0.011999999999999999,12,3003.3097115985893,2528.923027280353,1477.0696753890447,758.5765656802092,194.12699922078582,2256.1815331156618
541,0.2515101482280871,0.011999999999999999,6,2979.8383986147005,2529.7903512743896,1484.0001455815507,761.2969643487387,194.61135992041798,2250.9486888940523
542,0.2118452599362257,0.011999999999999999,16,3009.0379366934367,2528.101305779076,1472.0649313045874,755.5288732733177,193.5525136056654,2256.368320788793
543,0.24857062549071554,0.011999999999999999,7,2987.3858526317176,2528.485347097502,1483.0836609315977,760.9458635919127,194.54674306953927,2252.5313293749177
544,0.22305276222386092,0.011999999999999999,15,3006.1056925756398,2529.1069417657427,1474.3454107793625,756.7986404723047,193.8009802826799,2256.278942625372
545,0.2665855383278223,0.011999999999999999,6,2975.28219463564,2529.2649442778948,1485.0322735260208,761.7419254367932,194.6895477153646,2249.3998888745527
546,0.19518020954629492,0.011999999999999999,18,3013.004607290845,2525.7093779160973,1468.1123097738082,753.380556102248,193.0526102624177,2255.956781832412
547,0.22224845222361767,0.011999999999999999,18,3007.0715961549718,2529.002022661003,1473.1844550912424,755.4030417964208,193.38416798886902,2255.9691936994573
548,0.17229182544031388,0.011999999999999999,29,3018.00066921764,2520.0427430448226,1459.7346851780508,748.6097577592673,191.46637843489103,2253.4643835902634
549,0.2312430869939749,0.011999999999999999,10,3000.39020541363,2527.7966381991673,1479.0014163218814,759.3491272749344,194.2614727001471,2255.608678834221
550,0.23954386951751586,0.011999999999999999,10,2998.2059644301244,2528.082785849466,1480.000940423925,759.7638833487691,194.33447667476028,2255.137938289511
551,0.1737941499579934,0.011999999999999999,15,3016.049270528828,2521.1570099795144,1463.4466430684977,752.5289671678745,193.05789509427615,2254.952206941
552,0.24483414449809734,0.011999999999999999,5,2969.4549057316303,2531.234289967352,1484.002722278556,761.2670635645752,194.6093939608704,2249.5553900569066
553,0.2295000951829021,0.011999999999999999,12,3002.941000060057,2529.0029395939746,1477.2679450766575,758.6584024610199,194.1414090876344,2256.118338978797
554,0.13980203863421725,0.011999999999999999,25,3022.019963962175,2509.4055128419336,1447.485976606275,744.1250455039384,191.00786027935447,2248.8383979456603
555,0.2568470758714006,0.011999999999999999,5,2965.973702656832,2531.125132150517,1485.040744629319,761.7061910835561,194.68672167224358,2248.5139415719536
556,0.17112530363684242,0.011999999999999999,17,3017.0371493502125,2520.4846692131964,1461.7706207941135,751.1166605644736,192.73982428346574,2254.4298292369767
557,0.1638956558386483,0.011999999999999999,24,3019.015195320352,2518.033118334807,1457.6784229167258,748.2676401245668,191.7801884016584,2252.93243374277
558,0.14949479331230653,0.011999999999999999,26,3021.015970966112,2513.1194661715476,1451.7569261781634,745.7243450917463,191.20813220517115,2250.6323138914872
559,0.14436256559276986,0.011999999999999999,15,3020.011012175733,2511.634322434013,1452.1626312695025,748.0395445300283,192.26735773668116,2250.728999353008
560,0.17871423076867055,0.011999999999999999,18,3016.0125244797528,2522.366416926362,1463.8399780311872,751.6762007042768,192.77244264035647,2255.0313727968037
561,0.25675153726944433,0.011999999999999999,12,2995.4301373456788,2529.2436068033576,1480.0188328202235,759.8116498874454,194.34409402905885,2254.1260294599124
562,0.2128503719122989,0.011999999999999999,14,3008.102930342587,2528.1158783479514,1473.1410196460545,756.8247094342702,193.81875782307574,2256.6239071333507
563,0.18275154182699568,0.011999999999999999,14,3014.150116739784,2523.2093419857265,1466.5934256644346,754.1993314318042,193.3597238303096,2255.7975115010363
564,0.23312972731505605,0.011999999999999999,6,2984.8956940130274,2529.485340957425,1482.0576759850271,760.4858335056118,194.4684496425762,2252.233125340908
565,0.2449919578177344,0.011999999999999999,12,2998.8187405351496,2529.425181951109,1479.0438935048794,759.3974358185553,194.2714075937329,2255.1707055857282
566,0.2502186819825043,0.011999999999999999,7,2986.914099903395,2528.474360678313,1483.2303499512493,761.0077893508707,194.557636909453,2252.392138174353
567,0.16860566424457873,0.011999999999999999,21,3018.060448278735,2519.599245502288,1460.011010385479,749.5848445649659,192.20790394814898,2253.8085293463464
568,0.16460876293175708,0.010499999999999999,26,3019.0324470304586,2518.1055548939803,1457.6064627057574,748.0331899104688,191.59502635456272,2252.855085961391
569,0.1180547359346608,0.010499999999999999,30,3024.002687036313,2498.772748644472,1434.526093000273,738.5633022899773,189.731963202172,2242.812552784309
570,0.2353829958090511,0.010499999999999999,5,2972.0285821838793,2531.003961685213,1482.9542446635267,760.8304424936017,194.53241300337442,2250.170511609804
571,0.2128598027829251,0.010499999999999999,14,3008.1007982761785,2528.116894935642,1473.1426920194315,756.8253917327884,193.81887806324346,2256.6238310098543
572,0.22861143423260505,0.010499999999999999,5,2973.7825704520487,2530.6623059130234,1482.069570544004,760.4650129715736,194.46794036537412,2250.4961479572094
573,0.23291723876506001,0.010499999999999999,6,2984.950938006744,2529.475520895311,1482.0305069822025,760.4746004346968,194.46646876270376,2252.2438879833903
574,0.24974918093124954,0.010499999999999999,10,2995.3672212821057,2528.1349107631468,1481.0052298775297,760.1854039338774,194.4085739409669,2254.364618392564
575,0.1932192233949084,0.010499999999999999,23,3014.003348844421,2525.038432095804,1466.3840247613607,751.8141585133462,192.4461024081285,2255.3461842421398
