,sr,irstp,miu_period,growth_factor_prio,prioritarian_discounting,Lowest income per capita 2055,Highest climate impact per capita 2055,Lowest income per capita 2105,Highest climate impact per capita 2105,Lowest income per capita 2155,Highest climate impact per capita 2155,Lowest income per capita 2205,Highest climate impact per capita 2205,Lowest income per capita 2305,Highest climate impact per capita 2305
41,0.22529684176255282,0.001312101781673752,6,1.019126617508658,0,2.2900600808334994,0.022027006727772854,6.873904228081998,0.03898356071927813,13.979305676499289,0.05622607103759232,22.680784070519053,0.07315437893867567,42.09069205110647,0.10788135205609516
42,0.16707798923788508,0.006225163055005271,6,1.016350898002274,0,2.310003613688394,0.021244391793559806,6.800724671218714,0.03607137467085043,13.289057328567168,0.050739641290843546,21.478615214697864,0.06581211235587163,39.87243660423952,0.09688107133791787
43,0.2796860250445668,0.01015668751516847,5,1.016226204492707,1,2.2572719375320154,0.02211095552288872,6.867588555375421,0.03993807040361359,14.25636778886344,0.058947901828258376,23.179758427781938,0.07697417352144684,43.01734127257734,0.11390183982463373
44,0.1414450329227421,0.0038737717263895655,13,1.019335999515386,0,2.3300205374499825,0.02264168981578884,6.700912434632125,0.04277486682769811,12.540175436917439,0.06332120357475936,20.210839013821044,0.08135908071861347,37.515340360102755,0.11822689173979709
45,0.11924734589975035,0.0019452877360141214,6,1.017914923212422,0,2.3220127519118514,0.020636311831760724,6.648487590028939,0.033860371806121496,12.247318988289539,0.04644322025755331,19.681703305514848,0.05999801061013608,36.54677016944569,0.08814048530188898
46,0.1708918565834528,0.0010312026191582142,10,1.0005491759978975,0,2.320006463149554,0.02260036312724236,6.775952418122093,0.04218180500893274,13.194524422865362,0.06041489102317729,21.340252220182784,0.07789563737743116,39.594341066515526,0.11386156337400118
47,0.19831740905595024,0.001079245772479789,6,1.0078298771244127,1,2.30000512291011,0.021658263821629553,6.853776281000531,0.03759973279739385,13.724308656930823,0.053629898085144644,22.23359708713308,0.06968780075569009,41.26674886850746,0.10269167665956225
48,0.13090294420075785,0.0012019478315184351,5,1.0183912451992874,0,2.31001015894723,0.020170810120503955,6.709480397015892,0.032775213638442185,12.583667152900862,0.045341716301068286,20.25663541758269,0.05875186241659911,37.620343158419324,0.08656097173912863
49,0.13269205515325366,0.006977673488423781,10,1.000928969900362,1,2.330254294529497,0.022069419547192277,6.67009717208389,0.03999691562655563,12.452476741875383,0.056174987336022164,20.058675494412427,0.07219638338592897,37.22700598527963,0.1053395031021578
50,0.24981118777972536,0.006609568492324587,6,1.0122736555562202,1,2.2800055920525937,0.022371601514030778,6.873407052263305,0.04029901152908042,14.128168725879366,0.05868971421922645,22.94737508774376,0.07643488813508911,42.58011602716695,0.11278740286993395
51,0.23624316944452572,0.013102382417111905,7,1.0172551591351209,0,2.29068854213107,0.022666180415109784,6.8598556059486455,0.04144537620042207,14.014062105134393,0.059998479264047694,22.750565727548413,0.0779729692128783,42.20812834007309,0.11479449348731165
52,0.26568192331205825,0.008006738229760585,5,1.006858144139612,1,2.2637526518698428,0.021914523842978994,6.881124690002106,0.0391815772704913,14.226624797459761,0.05752076660166798,23.120360281680504,0.07507697481263131,42.90977598055516,0.11106261591864797
53,0.1507418385409341,0.001988747172648369,5,1.002857907881561,0,2.305132117848173,0.0204120070094804,6.77459087783687,0.03363683775036403,13.02483606655328,0.047026819968412244,21.017345959111637,0.0610352267167932,39.02901028109499,0.08999927017147898
54,0.16902469626480798,0.011487926323534106,5,1.011394127006246,1,2.3000222878442513,0.020638750973000553,6.820882196024395,0.034451775592838046,13.356327433668463,0.04859451100867834,21.58989526919258,0.06314896950310434,40.08833630058628,0.09317779146261342
55,0.1283433064324329,0.01274836150986077,9,1.0178232856597498,0,2.3300144836624592,0.021796672472517254,6.649605651378782,0.03869471899305326,12.383572133360037,0.05361428138478876,19.934264078754175,0.06897247317204372,36.998585188298534,0.1007802699539764
56,0.11654323113324504,0.008856795354565876,5,1.012523883482796,0,2.3130978298289016,0.01999928080579534,6.651904625659378,0.03216475909418846,12.202424945015654,0.04412255766421926,19.59946890946681,0.057090286747422954,36.40256089088704,0.08405530795065343
57,0.17367583369568057,0.006495137706574425,11,1.0194905088958504,1,2.3200022194987033,0.022822284753249645,6.783091262697648,0.04330078539423495,13.195795648393306,0.06303645407432086,21.346950685543845,0.08121026941802675,39.60647271037823,0.1185403917603565
58,0.2602563986163271,0.01230533352112231,7,1.0107631424156436,0,2.2804079340615235,0.023017733796721465,6.85190821984005,0.04283787030064715,14.128244716392748,0.06259968726058586,22.958427700970248,0.08142937761659137,42.58831676960434,0.11995365779830791
59,0.12854606427805412,0.010498942945878869,6,1.001182685433165,0,2.320000326719985,0.020752199586267527,6.685503731162572,0.03427951844300402,12.492779490223926,0.0472749961566432,20.104813541575822,0.061130479692799396,37.330460234258496,0.08984578447914626
60,0.29824950947741424,0.002711424334727642,5,1.0055131531805113,1,2.248226272691648,0.02237622222835301,6.84201975809805,0.04097396834842851,14.265256539880163,0.06090878403248276,23.20730997163597,0.07957829674220261,43.06502825917223,0.11779737653420502
61,0.22012386315070634,0.006425557641127968,8,1.0058603837396491,0,2.300023082697892,0.022799915544281648,6.84224904516666,0.04230481339344248,13.856129982126886,0.06092359175564466,22.4789457374242,0.0789958999151462,41.70059472406466,0.11604238540278486
62,0.11314670036737662,0.003906943964326049,8,1.0037948493889495,0,2.3313501444863065,0.02133286552345342,6.5963134770628455,0.03656787342254105,12.007779008179753,0.04999958363116434,19.28015530490654,0.06431738504822287,35.79134404864963,0.0940665473847566
63,0.23597403805578132,0.0057448334719824795,6,1.0186436179298162,1,2.2857982504569163,0.022175952483657866,6.87579865728526,0.03954933741005238,14.053211422939356,0.057285615181656716,22.812168907997325,0.07456616485139879,42.332184302213875,0.10999323558677643
