Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
3603,1.0,11917.510664509777,1.0,0.0,0.0,4.0,1.0,1.0,991.0,3638,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8861,1.0,4643.928294036462,1.0,1.0,1.0,5.0,2.0,1.0,882.0,8896,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
932,1.0,4832.765743238871,0.0,2.0,1.0,0.0,0.0,1.0,25.0,967,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13800,0.0,10972.643498372574,1.0,2.0,0.0,1.0,0.0,2.0,831.0,13835,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2426,1.0,8280.362471491688,1.0,0.0,1.0,0.0,2.0,0.0,388.0,2461,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10283,1.0,10383.536320424186,1.0,0.0,1.0,5.0,2.0,1.0,619.0,10318,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
748,0.0,12531.00145035086,1.0,1.0,0.0,4.0,1.0,0.0,403.0,783,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12879,0.0,7650.798701033165,1.0,1.0,1.0,2.0,2.0,0.0,407.0,12914,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11701,2.0,4351.132091786581,0.0,2.0,1.0,1.0,2.0,2.0,251.0,11736,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13253,2.0,12306.850921321273,1.0,2.0,1.0,1.0,1.0,2.0,702.0,13288,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
453,2.0,7922.030068365695,1.0,1.0,0.0,1.0,2.0,2.0,963.0,488,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2132,1.0,11643.476559523877,1.0,0.0,1.0,0.0,0.0,0.0,157.0,2167,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2425,2.0,7524.437838019528,1.0,2.0,0.0,1.0,0.0,0.0,133.0,2460,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3067,0.0,4395.992831738491,0.0,2.0,1.0,4.0,0.0,1.0,486.0,3102,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6435,0.0,12717.707281643765,1.0,2.0,1.0,3.0,1.0,2.0,999.0,6470,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10081,1.0,8017.395987209822,0.0,2.0,1.0,2.0,0.0,1.0,728.0,10116,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2889,1.0,11376.336472188455,1.0,1.0,1.0,4.0,1.0,0.0,189.0,2924,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7961,2.0,5305.056938449292,0.0,2.0,0.0,2.0,1.0,2.0,798.0,7996,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1521,1.0,11253.133968088565,0.0,0.0,0.0,0.0,0.0,1.0,781.0,1556,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3446,1.0,7229.752678151439,1.0,2.0,1.0,2.0,2.0,2.0,971.0,3481,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
10074,2.0,11691.923371033923,1.0,0.0,1.0,0.0,0.0,0.0,90.0,10109,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12505,2.0,9413.477686439885,1.0,2.0,1.0,0.0,2.0,1.0,75.0,12540,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3307,0.0,5232.741088720847,1.0,0.0,1.0,4.0,1.0,2.0,736.0,3342,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1367,1.0,9088.976358978682,0.0,2.0,0.0,5.0,1.0,0.0,907.0,1402,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14916,2.0,4290.88535983135,0.0,0.0,0.0,4.0,1.0,0.0,831.0,14951,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6247,0.0,4103.220319085478,0.0,1.0,0.0,2.0,1.0,2.0,484.0,6282,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14875,1.0,10479.70462697932,1.0,0.0,1.0,3.0,0.0,0.0,8.0,14910,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1219,2.0,10257.512333902623,1.0,0.0,0.0,2.0,1.0,0.0,577.0,1254,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
285,2.0,8575.584871487095,1.0,2.0,1.0,4.0,1.0,0.0,361.0,320,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11056,1.0,13591.602609664436,1.0,0.0,0.0,0.0,2.0,2.0,857.0,11091,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12649,2.0,12723.52848205916,1.0,2.0,0.0,5.0,1.0,2.0,164.0,12684,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14996,2.0,5216.833675734024,1.0,2.0,0.0,5.0,0.0,2.0,311.0,15031,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10701,1.0,8871.046700115057,1.0,1.0,0.0,3.0,0.0,1.0,829.0,10736,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1393,2.0,10142.807695723872,1.0,2.0,0.0,3.0,2.0,0.0,441.0,1428,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13681,0.0,11955.103994977362,1.0,0.0,1.0,1.0,1.0,2.0,972.0,13716,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7988,0.0,8503.336595337467,1.0,1.0,1.0,1.0,2.0,0.0,335.0,8023,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6302,1.0,10985.094505094776,0.0,1.0,0.0,4.0,2.0,2.0,496.0,6337,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9455,0.0,8016.329454686311,1.0,2.0,1.0,4.0,0.0,0.0,357.0,9490,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1148,1.0,10561.145570448523,0.0,1.0,0.0,3.0,1.0,0.0,969.0,1183,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11775,2.0,5072.863667989135,0.0,2.0,0.0,3.0,2.0,2.0,474.0,11810,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14223,2.0,4494.818865771344,0.0,1.0,0.0,5.0,2.0,0.0,4.0,14258,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14905,0.0,13202.388441082288,1.0,1.0,1.0,4.0,1.0,2.0,816.0,14940,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12195,0.0,6715.968309858392,0.0,2.0,0.0,0.0,1.0,1.0,89.0,12230,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4865,0.0,11042.223411860105,1.0,0.0,0.0,0.0,2.0,2.0,18.0,4900,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9748,2.0,12643.071158994378,0.0,1.0,0.0,1.0,0.0,1.0,844.0,9783,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5248,1.0,8889.008298192692,0.0,1.0,0.0,0.0,0.0,2.0,958.0,5283,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5486,0.0,6316.273727078451,0.0,0.0,0.0,5.0,1.0,1.0,601.0,5521,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8830,0.0,10944.27117565287,0.0,0.0,1.0,0.0,1.0,1.0,235.0,8865,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12719,2.0,11208.2658666694,0.0,0.0,1.0,3.0,0.0,0.0,690.0,12754,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6507,0.0,12852.19704769563,1.0,0.0,1.0,4.0,2.0,1.0,171.0,6542,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
64,1.0,7620.569288635272,0.0,0.0,1.0,2.0,0.0,0.0,520.0,99,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1822,0.0,9779.377824801206,1.0,1.0,1.0,5.0,0.0,0.0,356.0,1857,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14071,0.0,6239.887627435003,0.0,2.0,1.0,1.0,0.0,0.0,348.0,14106,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9587,2.0,13192.84059893194,0.0,0.0,0.0,5.0,2.0,0.0,45.0,9622,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13403,1.0,4808.255994266112,0.0,2.0,0.0,2.0,1.0,1.0,790.0,13438,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6689,1.0,11911.43843157444,0.0,0.0,1.0,2.0,0.0,0.0,648.0,6724,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2061,0.0,4766.848446515209,0.0,2.0,1.0,0.0,1.0,0.0,440.0,2096,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12648,1.0,4471.2568026063545,0.0,1.0,0.0,0.0,2.0,0.0,421.0,12683,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2859,1.0,7650.411206589413,1.0,1.0,0.0,2.0,1.0,2.0,409.0,2894,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9464,0.0,12078.652881747486,0.0,0.0,1.0,1.0,2.0,2.0,669.0,9499,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3110,1.0,5368.040995653757,0.0,0.0,1.0,1.0,2.0,2.0,665.0,3145,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10811,2.0,5359.4339886698845,0.0,0.0,0.0,2.0,2.0,2.0,360.0,10846,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8450,2.0,6802.20870648699,0.0,2.0,1.0,0.0,2.0,1.0,18.0,8485,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1619,0.0,8418.093964146323,1.0,1.0,0.0,5.0,2.0,0.0,190.0,1654,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5512,1.0,12573.774524583536,1.0,1.0,1.0,1.0,1.0,1.0,406.0,5547,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5170,0.0,7836.726184233879,0.0,0.0,0.0,0.0,1.0,1.0,665.0,5205,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11182,1.0,11160.57877523382,1.0,0.0,0.0,2.0,0.0,1.0,935.0,11217,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9814,2.0,4915.953911475651,0.0,2.0,0.0,1.0,2.0,2.0,36.0,9849,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11057,0.0,7811.622551876821,0.0,1.0,1.0,3.0,0.0,2.0,236.0,11092,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
171,0.0,4293.228630144709,1.0,2.0,1.0,5.0,2.0,2.0,882.0,206,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6372,2.0,9344.788165129066,1.0,1.0,1.0,5.0,0.0,0.0,46.0,6407,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11956,0.0,5365.545748669605,0.0,2.0,1.0,2.0,1.0,1.0,847.0,11991,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3241,0.0,9188.146061744092,1.0,0.0,0.0,2.0,0.0,2.0,372.0,3276,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13174,1.0,8427.84781004935,1.0,0.0,0.0,4.0,0.0,0.0,508.0,13209,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3769,2.0,8221.117803293324,1.0,2.0,0.0,2.0,2.0,2.0,856.0,3804,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3956,1.0,11398.631591807853,0.0,2.0,0.0,4.0,0.0,0.0,162.0,3991,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
3765,2.0,12306.079739432667,1.0,2.0,0.0,0.0,2.0,1.0,281.0,3800,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3890,0.0,6897.604619793057,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3925,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3457,0.0,10907.23475829268,1.0,2.0,0.0,3.0,0.0,1.0,348.0,3492,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4587,1.0,4570.674754085927,0.0,0.0,1.0,1.0,1.0,1.0,885.0,4622,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2240,1.0,10883.013332544537,0.0,1.0,0.0,5.0,2.0,1.0,684.0,2275,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10919,0.0,10182.960129967374,0.0,1.0,0.0,5.0,1.0,1.0,336.0,10954,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3397,2.0,5122.50091938827,0.0,1.0,0.0,5.0,2.0,2.0,840.0,3432,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11507,1.0,11394.29719125187,0.0,1.0,1.0,4.0,1.0,1.0,325.0,11542,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10737,1.0,8083.916564788255,0.0,2.0,0.0,1.0,2.0,1.0,978.0,10772,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,2
10644,1.0,6820.907560761725,1.0,2.0,1.0,0.0,1.0,0.0,511.0,10679,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13043,1.0,9714.371762000048,0.0,2.0,1.0,0.0,1.0,1.0,795.0,13078,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4559,1.0,11520.136331926746,1.0,2.0,1.0,2.0,0.0,0.0,437.0,4594,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14456,1.0,7052.71282454874,1.0,1.0,0.0,0.0,0.0,2.0,528.0,14491,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13484,2.0,12412.148716697253,1.0,0.0,1.0,2.0,1.0,1.0,145.0,13519,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6077,2.0,10160.784123727084,0.0,1.0,0.0,4.0,2.0,1.0,902.0,6112,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10837,1.0,8328.581691327065,1.0,2.0,0.0,2.0,1.0,2.0,789.0,10872,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1767,2.0,12100.915271935595,0.0,1.0,0.0,1.0,2.0,0.0,678.0,1802,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3584,0.0,5981.184243425952,0.0,0.0,1.0,3.0,2.0,1.0,366.0,3619,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8463,2.0,11785.653994423134,1.0,2.0,0.0,1.0,2.0,0.0,814.0,8498,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11150,1.0,9496.08456968213,1.0,0.0,0.0,3.0,2.0,1.0,504.0,11185,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9460,2.0,10626.14051858867,1.0,1.0,1.0,3.0,2.0,1.0,855.0,9495,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14393,2.0,11012.813070220023,1.0,0.0,0.0,2.0,1.0,2.0,518.0,14428,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11328,0.0,8063.155921381656,0.0,0.0,0.0,3.0,1.0,0.0,481.0,11363,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12858,1.0,10568.099829510018,0.0,1.0,1.0,4.0,0.0,0.0,246.0,12893,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5562,2.0,8850.037850108169,1.0,2.0,1.0,5.0,1.0,0.0,349.0,5597,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3688,2.0,11912.596633358677,0.0,1.0,0.0,5.0,0.0,0.0,640.0,3723,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
141,0.0,10327.402649675389,1.0,0.0,0.0,0.0,0.0,1.0,884.0,176,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5299,2.0,12422.259477131664,0.0,2.0,1.0,5.0,2.0,1.0,381.0,5334,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5514,2.0,7208.291379017912,0.0,0.0,1.0,4.0,0.0,2.0,402.0,5549,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9890,0.0,4019.33263779666,1.0,2.0,0.0,3.0,1.0,2.0,295.0,9925,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6531,2.0,10345.987123303094,1.0,1.0,1.0,2.0,0.0,0.0,112.0,6566,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14861,1.0,11473.333891655318,0.0,2.0,0.0,5.0,0.0,0.0,590.0,14896,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14820,2.0,6728.975769376593,0.0,0.0,0.0,3.0,2.0,1.0,480.0,14855,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5615,1.0,13280.932627391448,0.0,1.0,0.0,0.0,1.0,1.0,342.0,5650,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11128,2.0,12307.609986813884,1.0,0.0,1.0,0.0,1.0,0.0,984.0,11163,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11470,2.0,7476.233784361642,0.0,0.0,1.0,0.0,0.0,1.0,378.0,11505,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5665,0.0,8093.6989001008,0.0,1.0,1.0,5.0,2.0,2.0,829.0,5700,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4314,0.0,5881.333833327282,0.0,2.0,0.0,0.0,1.0,1.0,443.0,4349,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14574,2.0,6979.731811506366,0.0,0.0,1.0,3.0,1.0,2.0,140.0,14609,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7191,2.0,7535.146375491832,1.0,1.0,1.0,4.0,0.0,2.0,843.0,7226,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3438,0.0,10642.869607605602,0.0,2.0,0.0,4.0,2.0,2.0,451.0,3473,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6994,2.0,11606.297972251574,0.0,2.0,0.0,1.0,2.0,0.0,436.0,7029,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7813,1.0,6702.621332482655,0.0,1.0,1.0,2.0,2.0,2.0,74.0,7848,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1598,0.0,13200.933267146882,1.0,0.0,0.0,4.0,2.0,2.0,395.0,1633,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8794,2.0,4776.813012685616,1.0,0.0,0.0,3.0,2.0,1.0,970.0,8829,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8152,2.0,11997.319904488988,1.0,1.0,1.0,5.0,1.0,0.0,680.0,8187,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5371,0.0,6215.7943408626425,0.0,2.0,0.0,2.0,2.0,1.0,48.0,5406,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8955,0.0,8152.483568499685,1.0,2.0,0.0,5.0,2.0,0.0,587.0,8990,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12413,0.0,5916.703249591189,1.0,0.0,0.0,0.0,0.0,2.0,963.0,12448,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6630,1.0,11659.015139935356,0.0,2.0,1.0,5.0,1.0,1.0,302.0,6665,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4421,0.0,5303.185487234776,1.0,1.0,1.0,5.0,0.0,0.0,551.0,4456,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10092,1.0,6094.832055338718,1.0,0.0,0.0,2.0,2.0,2.0,569.0,10127,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5914,1.0,11872.610175530272,1.0,0.0,1.0,0.0,0.0,0.0,549.0,5949,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9291,2.0,5608.722921851016,0.0,1.0,0.0,1.0,0.0,2.0,502.0,9326,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3354,0.0,10079.249765114306,0.0,2.0,0.0,1.0,1.0,0.0,156.0,3389,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12693,2.0,6654.2360172001545,0.0,1.0,1.0,0.0,0.0,2.0,688.0,12728,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8068,0.0,13418.101579946991,1.0,0.0,0.0,5.0,2.0,2.0,972.0,8103,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10196,2.0,8472.689333609094,1.0,0.0,1.0,5.0,2.0,2.0,841.0,10231,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12056,1.0,7544.094213004304,0.0,0.0,0.0,5.0,0.0,2.0,39.0,12091,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11224,2.0,6145.872225384845,1.0,1.0,0.0,0.0,1.0,1.0,414.0,11259,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14572,2.0,9038.361991989106,0.0,1.0,1.0,3.0,0.0,0.0,297.0,14607,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8620,1.0,5242.168619567216,1.0,2.0,0.0,5.0,2.0,0.0,826.0,8655,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9428,1.0,7285.982549015692,1.0,2.0,0.0,1.0,0.0,2.0,299.0,9463,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
14044,0.0,6045.258942771773,1.0,2.0,0.0,5.0,1.0,0.0,477.0,14079,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
727,1.0,9382.320203542986,1.0,2.0,1.0,0.0,2.0,0.0,641.0,762,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
12785,0.0,9887.306737877889,1.0,2.0,1.0,1.0,1.0,0.0,531.0,12820,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11154,1.0,6333.279236628751,0.0,0.0,0.0,1.0,0.0,2.0,314.0,11189,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2147,1.0,4732.460701721369,1.0,2.0,0.0,5.0,1.0,1.0,622.0,2182,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1107,1.0,13529.109006185256,0.0,2.0,0.0,3.0,0.0,2.0,995.0,1142,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13887,2.0,11017.28003136064,1.0,0.0,0.0,4.0,2.0,2.0,925.0,13922,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7593,2.0,9984.937212412104,0.0,1.0,1.0,3.0,0.0,0.0,744.0,7628,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5859,1.0,12144.787731372317,1.0,0.0,1.0,5.0,0.0,0.0,301.0,5894,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3936,2.0,10223.04302949336,1.0,2.0,1.0,3.0,0.0,0.0,819.0,3971,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2998,2.0,6543.7357211689605,1.0,1.0,0.0,0.0,1.0,2.0,220.0,3033,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12300,0.0,12775.55240876362,0.0,1.0,0.0,1.0,2.0,2.0,652.0,12335,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12050,0.0,12260.084832315191,0.0,0.0,0.0,5.0,1.0,0.0,285.0,12085,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1937,1.0,8356.8174293569,1.0,0.0,0.0,4.0,1.0,2.0,645.0,1972,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4338,0.0,13576.43116764251,0.0,2.0,1.0,4.0,1.0,0.0,625.0,4373,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13882,2.0,9261.8240231581,1.0,2.0,1.0,3.0,1.0,1.0,433.0,13917,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3407,1.0,12902.411207805044,0.0,2.0,1.0,5.0,0.0,2.0,841.0,3442,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
12622,2.0,13189.200203652228,1.0,0.0,1.0,3.0,1.0,1.0,384.0,12657,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13113,2.0,7948.731362712621,1.0,1.0,1.0,4.0,1.0,0.0,691.0,13148,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12573,1.0,6941.022714175489,0.0,1.0,1.0,5.0,0.0,1.0,92.0,12608,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4895,2.0,6326.164169569851,0.0,0.0,1.0,2.0,0.0,1.0,382.0,4930,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5372,0.0,8238.226038645067,0.0,1.0,0.0,4.0,1.0,1.0,634.0,5407,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7187,2.0,5689.280218232358,0.0,0.0,0.0,1.0,1.0,0.0,90.0,7222,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13272,1.0,7917.035409032736,1.0,2.0,0.0,0.0,2.0,1.0,765.0,13307,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
562,2.0,11897.17783538202,1.0,0.0,0.0,4.0,0.0,1.0,592.0,597,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11581,1.0,7596.340527335019,1.0,0.0,0.0,2.0,2.0,0.0,81.0,11616,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
95,1.0,10000.820804408548,1.0,0.0,1.0,5.0,2.0,1.0,167.0,130,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13289,1.0,9681.828775502465,1.0,2.0,1.0,3.0,0.0,1.0,797.0,13324,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
4557,2.0,5090.374850421576,0.0,2.0,0.0,5.0,0.0,1.0,889.0,4592,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7779,0.0,10006.448091037184,0.0,2.0,1.0,1.0,0.0,2.0,67.0,7814,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8506,2.0,6889.050632745028,0.0,2.0,0.0,3.0,0.0,0.0,389.0,8541,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14735,0.0,10213.60333082193,0.0,0.0,1.0,0.0,1.0,1.0,422.0,14770,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1620,0.0,10011.376761947144,0.0,0.0,0.0,2.0,0.0,2.0,298.0,1655,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9891,0.0,10291.58156968846,0.0,1.0,1.0,5.0,2.0,1.0,837.0,9926,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
