Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,Damages 2005,clusters
33758,2.0,11968.47988046862,0.0,1.0,0.0,1.0,0.0,1.0,991.0,103758,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
18598,0.0,11942.783681873,1.0,0.0,0.0,5.0,1.0,0.0,708.0,88598,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
18611,0.0,10488.706066196704,1.0,0.0,0.0,0.0,0.0,1.0,491.0,88611,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
21801,0.0,5576.295122354649,1.0,1.0,1.0,2.0,1.0,1.0,741.0,91801,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
26560,1.0,4154.875909366824,0.0,0.0,1.0,5.0,1.0,0.0,328.0,96560,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
7983,2.0,11694.982960369998,0.0,0.0,1.0,3.0,0.0,1.0,574.0,77983,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
12319,2.0,10274.052691103972,1.0,2.0,1.0,0.0,2.0,2.0,80.0,82319,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
7764,0.0,9295.361972267456,1.0,1.0,1.0,5.0,0.0,2.0,565.0,77764,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
6744,0.0,7341.121327868544,1.0,2.0,1.0,2.0,1.0,1.0,887.0,76744,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
2748,2.0,10859.637511289477,1.0,0.0,1.0,1.0,1.0,1.0,132.0,72748,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
30256,2.0,11539.130138429064,1.0,1.0,1.0,1.0,2.0,2.0,334.0,100256,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
1765,2.0,8438.858411928413,1.0,1.0,1.0,3.0,2.0,1.0,857.0,71765,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
8806,0.0,10557.267960886136,1.0,2.0,1.0,2.0,2.0,1.0,828.0,78806,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
17690,2.0,11589.381218970251,0.0,2.0,1.0,5.0,0.0,1.0,873.0,87690,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
34500,0.0,9577.707272233682,0.0,2.0,0.0,0.0,2.0,1.0,535.0,104500,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
4129,1.0,9702.413133550192,0.0,2.0,0.0,4.0,1.0,2.0,567.0,74129,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
23948,2.0,4870.309578564596,1.0,2.0,0.0,5.0,1.0,2.0,70.0,93948,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
26814,1.0,8078.319787595477,1.0,0.0,0.0,1.0,1.0,0.0,795.0,96814,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
24019,0.0,4873.14304419134,1.0,0.0,1.0,1.0,1.0,0.0,720.0,94019,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
25811,1.0,8951.696900940158,1.0,0.0,0.0,1.0,1.0,0.0,54.0,95811,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
14843,0.0,13153.140215124416,0.0,2.0,0.0,5.0,2.0,2.0,426.0,84843,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
28882,2.0,12091.135822164017,1.0,2.0,1.0,3.0,2.0,0.0,41.0,98882,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
33067,0.0,6772.986965118951,1.0,0.0,1.0,1.0,2.0,1.0,376.0,103067,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
3002,2.0,12855.930981562296,0.0,1.0,1.0,5.0,0.0,2.0,687.0,73002,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
30582,2.0,12707.982304199231,1.0,0.0,0.0,5.0,0.0,1.0,446.0,100582,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
26556,1.0,5168.872277598959,0.0,0.0,0.0,2.0,0.0,0.0,371.0,96556,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
10805,2.0,10197.626648161204,0.0,1.0,0.0,5.0,2.0,0.0,917.0,80805,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
15229,1.0,10076.607331785166,0.0,2.0,1.0,4.0,2.0,1.0,582.0,85229,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
6212,2.0,11591.859054323784,0.0,1.0,0.0,5.0,0.0,2.0,444.0,76212,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
3659,0.0,8268.75351121372,1.0,0.0,0.0,5.0,1.0,0.0,597.0,73659,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
16640,1.0,10117.516330348715,0.0,2.0,0.0,5.0,1.0,0.0,308.0,86640,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
821,2.0,7358.134040544533,1.0,0.0,1.0,3.0,1.0,0.0,53.0,70821,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
4407,0.0,4102.18233341886,0.0,2.0,1.0,0.0,0.0,0.0,888.0,74407,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
29412,1.0,11579.187034162249,0.0,2.0,0.0,1.0,2.0,0.0,477.0,99412,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
18512,1.0,4290.645847511495,0.0,1.0,0.0,1.0,1.0,2.0,778.0,88512,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
17175,1.0,6780.561099961893,1.0,1.0,0.0,4.0,0.0,0.0,802.0,87175,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
14071,0.0,6239.887627435003,0.0,2.0,1.0,1.0,0.0,0.0,348.0,84071,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
34617,1.0,9570.783197217315,0.0,0.0,0.0,2.0,2.0,2.0,689.0,104617,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
4510,1.0,8479.195640805909,1.0,2.0,0.0,3.0,1.0,1.0,209.0,74510,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
32702,0.0,12464.457078491005,0.0,1.0,1.0,1.0,2.0,1.0,413.0,102702,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
20283,1.0,4928.626631741156,1.0,0.0,1.0,1.0,0.0,0.0,610.0,90283,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
3620,2.0,5750.107635833991,1.0,1.0,0.0,5.0,2.0,2.0,580.0,73620,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
30717,2.0,6134.248357133919,0.0,1.0,1.0,5.0,1.0,1.0,455.0,100717,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
10156,0.0,4551.951780127771,1.0,0.0,0.0,3.0,2.0,1.0,414.0,80156,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
18522,0.0,13314.128581527975,1.0,2.0,0.0,1.0,1.0,2.0,156.0,88522,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
16899,2.0,9976.757945696349,0.0,1.0,0.0,5.0,0.0,0.0,411.0,86899,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
25896,2.0,11511.895023798526,1.0,2.0,1.0,0.0,0.0,2.0,990.0,95896,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
29182,1.0,7861.143721774434,0.0,1.0,0.0,0.0,1.0,2.0,534.0,99182,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
32238,2.0,9252.815981090454,1.0,0.0,0.0,5.0,1.0,2.0,746.0,102238,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
29320,0.0,8909.147685696447,0.0,2.0,1.0,0.0,2.0,1.0,944.0,99320,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
32134,2.0,6888.223162711973,1.0,2.0,1.0,1.0,1.0,1.0,376.0,102134,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
27496,1.0,7468.069633437957,0.0,0.0,1.0,5.0,0.0,1.0,814.0,97496,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
15975,2.0,10792.90645003714,0.0,1.0,0.0,0.0,0.0,2.0,756.0,85975,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
4628,2.0,13116.103748605874,1.0,1.0,0.0,5.0,0.0,0.0,371.0,74628,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
32880,1.0,13056.802825176892,1.0,2.0,0.0,4.0,0.0,2.0,364.0,102880,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
12035,0.0,7673.227452577543,0.0,1.0,1.0,4.0,2.0,0.0,664.0,82035,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,4
24766,1.0,4209.846591862679,0.0,0.0,0.0,1.0,1.0,2.0,924.0,94766,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
22701,1.0,8253.76362511838,1.0,2.0,1.0,0.0,1.0,0.0,400.0,92701,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
4502,0.0,12174.060486480215,1.0,1.0,1.0,5.0,1.0,1.0,642.0,74502,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
29176,0.0,6491.558831500889,0.0,2.0,1.0,1.0,2.0,1.0,554.0,99176,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
30335,0.0,13433.498534469123,0.0,2.0,1.0,3.0,2.0,0.0,325.0,100335,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
8011,0.0,5328.717027501343,0.0,1.0,0.0,3.0,1.0,2.0,76.0,78011,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
26539,0.0,11261.713824129834,0.0,1.0,1.0,3.0,2.0,1.0,304.0,96539,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
13843,2.0,5858.073118020761,0.0,2.0,1.0,2.0,2.0,2.0,242.0,83843,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
33563,0.0,9879.972204003372,1.0,2.0,1.0,0.0,1.0,0.0,392.0,103563,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
24938,2.0,4211.989410169205,1.0,2.0,1.0,5.0,1.0,2.0,802.0,94938,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,3
14753,0.0,9065.867508095003,0.0,1.0,0.0,1.0,0.0,0.0,758.0,84753,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
620,0.0,5476.248652719702,1.0,1.0,1.0,3.0,1.0,1.0,516.0,70620,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
28471,1.0,4538.994330506006,1.0,2.0,1.0,3.0,2.0,1.0,827.0,98471,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
32065,0.0,8475.406817101915,1.0,1.0,0.0,2.0,1.0,0.0,455.0,102065,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
31954,0.0,10533.236330562144,1.0,1.0,1.0,1.0,1.0,2.0,267.0,101954,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
19950,2.0,13637.883668945013,0.0,1.0,1.0,0.0,0.0,1.0,870.0,89950,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
21549,2.0,5878.722442710544,0.0,1.0,1.0,1.0,1.0,1.0,700.0,91549,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
15448,2.0,7207.257600609579,1.0,1.0,0.0,5.0,1.0,0.0,331.0,85448,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
27819,1.0,7678.6877127868975,1.0,0.0,0.0,0.0,0.0,2.0,941.0,97819,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
22197,1.0,12619.421936795266,1.0,0.0,0.0,2.0,0.0,2.0,814.0,92197,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
10043,0.0,7586.1195233001,1.0,2.0,0.0,5.0,1.0,2.0,135.0,80043,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
8436,1.0,4699.98043356375,1.0,2.0,1.0,0.0,2.0,2.0,742.0,78436,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
7838,2.0,6498.748408045512,0.0,1.0,1.0,3.0,0.0,0.0,832.0,77838,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
1006,0.0,8574.989845996584,0.0,0.0,1.0,5.0,0.0,0.0,390.0,71006,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
26220,0.0,5023.706575754373,0.0,0.0,1.0,5.0,0.0,0.0,52.0,96220,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
19911,2.0,7710.225050157682,1.0,1.0,0.0,3.0,2.0,1.0,188.0,89911,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
10436,2.0,6166.370547291919,0.0,0.0,0.0,1.0,2.0,0.0,646.0,80436,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
18508,2.0,12197.348152966946,1.0,2.0,0.0,4.0,0.0,0.0,16.0,88508,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
11673,1.0,12751.713336400258,1.0,2.0,0.0,1.0,1.0,2.0,75.0,81673,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
11846,0.0,6048.833090920701,1.0,1.0,0.0,3.0,0.0,1.0,862.0,81846,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
7996,1.0,10971.393553608646,1.0,0.0,1.0,3.0,1.0,0.0,261.0,77996,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
366,1.0,11349.579691108862,0.0,2.0,1.0,1.0,1.0,2.0,398.0,70366,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
19884,1.0,7533.635785627401,1.0,1.0,1.0,0.0,2.0,0.0,593.0,89884,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
33565,1.0,11891.480201564256,1.0,0.0,1.0,1.0,0.0,0.0,462.0,103565,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
3199,0.0,11891.923215634895,1.0,2.0,0.0,3.0,0.0,0.0,77.0,73199,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
8423,1.0,4149.06542788824,0.0,1.0,1.0,3.0,1.0,2.0,271.0,78423,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
9273,0.0,13325.271792937465,1.0,0.0,0.0,5.0,1.0,1.0,575.0,79273,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
8344,2.0,4959.950631712944,1.0,0.0,1.0,0.0,2.0,2.0,328.0,78344,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
26897,2.0,9523.650247642288,0.0,1.0,1.0,1.0,0.0,1.0,695.0,96897,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
29988,1.0,4938.804033416109,0.0,2.0,0.0,4.0,1.0,1.0,969.0,99988,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
20048,2.0,11288.75086367148,1.0,2.0,0.0,0.0,0.0,0.0,905.0,90048,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
6557,1.0,10217.488293388386,0.0,0.0,0.0,1.0,1.0,0.0,255.0,76557,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
27115,2.0,12745.669162174658,1.0,1.0,1.0,0.0,0.0,1.0,984.0,97115,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
17385,1.0,11348.926992736298,0.0,0.0,1.0,3.0,0.0,0.0,799.0,87385,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
15042,1.0,9628.574998525874,0.0,0.0,0.0,1.0,2.0,2.0,7.0,85042,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
15348,2.0,6828.868277413601,1.0,0.0,0.0,3.0,2.0,1.0,905.0,85348,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
17398,1.0,12744.932143947186,1.0,1.0,0.0,3.0,1.0,1.0,129.0,87398,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
883,0.0,6543.917075340338,0.0,2.0,0.0,1.0,1.0,0.0,441.0,70883,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
3851,1.0,7398.803105537321,1.0,1.0,0.0,5.0,0.0,1.0,79.0,73851,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
15574,1.0,4017.433115424359,0.0,1.0,0.0,4.0,0.0,2.0,370.0,85574,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
8320,1.0,4865.879320159789,0.0,0.0,1.0,0.0,1.0,2.0,204.0,78320,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
29560,2.0,12319.763842988146,1.0,0.0,0.0,5.0,2.0,1.0,33.0,99560,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
28185,0.0,5426.215340165609,0.0,0.0,0.0,2.0,0.0,0.0,97.0,98185,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
20053,1.0,6983.031286429248,0.0,0.0,1.0,1.0,1.0,1.0,902.0,90053,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
1995,0.0,5917.433611974307,0.0,2.0,0.0,0.0,2.0,0.0,406.0,71995,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
24551,1.0,11366.941408576571,1.0,0.0,1.0,3.0,0.0,2.0,895.0,94551,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
29788,2.0,12571.91752955966,0.0,2.0,1.0,1.0,1.0,2.0,266.0,99788,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
7347,1.0,6143.595910043077,0.0,0.0,1.0,5.0,1.0,0.0,354.0,77347,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
2639,1.0,10692.318460099194,0.0,1.0,1.0,4.0,1.0,2.0,270.0,72639,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
27262,1.0,12818.815709519988,0.0,0.0,1.0,4.0,1.0,0.0,118.0,97262,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
4280,1.0,11556.149995035104,0.0,1.0,1.0,4.0,1.0,2.0,565.0,74280,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
12941,0.0,12283.987174113408,1.0,2.0,1.0,5.0,2.0,1.0,71.0,82941,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
6649,0.0,4907.48988315888,1.0,2.0,1.0,3.0,1.0,1.0,436.0,76649,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
487,2.0,6419.813413739095,0.0,0.0,1.0,2.0,2.0,2.0,693.0,70487,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
24841,2.0,13286.008936826707,0.0,0.0,1.0,1.0,0.0,2.0,605.0,94841,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
11355,1.0,6502.553493376934,1.0,1.0,1.0,5.0,2.0,1.0,473.0,81355,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
17875,0.0,9100.391498859197,1.0,1.0,0.0,2.0,1.0,1.0,662.0,87875,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
2910,1.0,7682.716768313864,0.0,1.0,0.0,4.0,0.0,1.0,568.0,72910,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
10594,0.0,13054.602092135232,0.0,0.0,1.0,2.0,0.0,1.0,786.0,80594,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
6089,0.0,10028.435550080882,0.0,2.0,0.0,5.0,1.0,2.0,137.0,76089,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
3339,0.0,9656.42197133099,0.0,2.0,0.0,2.0,0.0,0.0,903.0,73339,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
4827,1.0,11481.262044041723,1.0,2.0,1.0,3.0,2.0,1.0,717.0,74827,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
21857,2.0,6109.223497655832,1.0,1.0,0.0,5.0,2.0,2.0,15.0,91857,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
2436,2.0,4359.818830490651,0.0,2.0,1.0,0.0,2.0,2.0,372.0,72436,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
8884,1.0,8252.18985214281,1.0,1.0,0.0,5.0,1.0,0.0,180.0,78884,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
9779,2.0,13019.131583371622,0.0,2.0,0.0,3.0,2.0,0.0,431.0,79779,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
32949,2.0,5695.228371747427,0.0,2.0,1.0,1.0,0.0,1.0,545.0,102949,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
30779,0.0,8902.606689891447,0.0,0.0,0.0,4.0,1.0,1.0,303.0,100779,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,4
20708,1.0,13301.0693664953,1.0,1.0,1.0,2.0,1.0,1.0,745.0,90708,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
9889,2.0,5803.689373627804,0.0,0.0,1.0,0.0,1.0,1.0,884.0,79889,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
13914,2.0,11120.28349370338,0.0,1.0,1.0,4.0,1.0,1.0,387.0,83914,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
24923,1.0,11871.125288576124,0.0,2.0,1.0,2.0,1.0,2.0,186.0,94923,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
16988,2.0,12222.971966030696,1.0,1.0,0.0,4.0,1.0,2.0,883.0,86988,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
10068,0.0,8012.249771811783,1.0,0.0,0.0,0.0,0.0,2.0,906.0,80068,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
6460,0.0,12883.206385403182,1.0,1.0,1.0,0.0,0.0,2.0,797.0,76460,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
29979,1.0,7101.10861226466,0.0,2.0,0.0,0.0,1.0,2.0,737.0,99979,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
