Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
77968,1.0,13390.302198228286,1.0,1.0,1.0,1.0,2.0,1.0,59.0,147968,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
73771,2.0,5428.778400781299,0.0,2.0,1.0,0.0,2.0,2.0,741.0,143771,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
81772,0.0,9160.93064256609,1.0,1.0,0.0,3.0,2.0,1.0,492.0,151772,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
83052,2.0,13367.083753878796,1.0,2.0,0.0,3.0,1.0,1.0,222.0,153052,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
74672,0.0,4491.934955194247,0.0,0.0,0.0,2.0,0.0,1.0,639.0,144672,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
75569,0.0,10799.068260539423,0.0,2.0,0.0,0.0,0.0,0.0,7.0,145569,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
83239,2.0,11374.482990823282,1.0,2.0,1.0,5.0,1.0,0.0,361.0,153239,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
77419,1.0,9020.153315345073,1.0,1.0,0.0,4.0,0.0,0.0,111.0,147419,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
79426,1.0,9887.855270900429,1.0,1.0,0.0,5.0,1.0,2.0,753.0,149426,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
77446,1.0,4332.546525134655,1.0,2.0,0.0,3.0,2.0,2.0,967.0,147446,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
72984,1.0,11412.625648529858,1.0,0.0,1.0,3.0,1.0,2.0,413.0,142984,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
81008,0.0,12829.574046100586,0.0,1.0,1.0,0.0,1.0,2.0,985.0,151008,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
71826,0.0,9294.828351068263,0.0,1.0,1.0,0.0,1.0,0.0,591.0,141826,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
75745,1.0,4472.203354397701,1.0,2.0,1.0,2.0,2.0,0.0,17.0,145745,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
77292,0.0,6885.642077363959,1.0,2.0,0.0,4.0,0.0,0.0,968.0,147292,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
