Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
42126,0.0,9929.888180836047,0.0,2.0,1.0,2.0,0.0,0.0,378.0,42126,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
45370,1.0,5280.968980397421,1.0,2.0,1.0,0.0,0.0,0.0,293.0,45370,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
39392,2.0,7232.5571614578,1.0,1.0,1.0,2.0,0.0,0.0,386.0,39392,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
46730,2.0,10994.212250789731,0.0,1.0,0.0,1.0,1.0,2.0,81.0,46730,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
49752,0.0,5188.286756473042,0.0,0.0,0.0,1.0,2.0,0.0,666.0,49752,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
35033,1.0,9060.477095702994,1.0,2.0,1.0,4.0,2.0,1.0,965.0,35033,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
43645,2.0,11170.032358268538,0.0,2.0,1.0,4.0,2.0,0.0,559.0,43645,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
44258,0.0,6596.206863862133,1.0,0.0,0.0,5.0,1.0,2.0,216.0,44258,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
35845,0.0,11960.965940473208,1.0,2.0,1.0,2.0,1.0,0.0,648.0,35845,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
42118,1.0,11893.188758839267,1.0,2.0,0.0,3.0,0.0,2.0,822.0,42118,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
45688,0.0,7814.579812285555,0.0,1.0,1.0,2.0,1.0,0.0,398.0,45688,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
48428,2.0,13427.309088178492,1.0,2.0,0.0,0.0,2.0,2.0,891.0,48428,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
42968,0.0,12323.748366148851,1.0,2.0,1.0,1.0,0.0,2.0,531.0,42968,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
38771,2.0,13578.841292127589,0.0,2.0,0.0,5.0,2.0,2.0,691.0,38771,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
46772,2.0,12532.226166981322,1.0,0.0,0.0,5.0,0.0,2.0,715.0,46772,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
48052,0.0,6755.522517798829,0.0,0.0,0.0,0.0,1.0,0.0,10.0,48052,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
39672,1.0,13364.39345350765,0.0,1.0,0.0,0.0,0.0,1.0,258.0,39672,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
40569,2.0,13318.999611892865,1.0,0.0,1.0,0.0,1.0,0.0,236.0,40569,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
48239,2.0,4264.080400946595,0.0,0.0,0.0,4.0,1.0,0.0,802.0,48239,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
42419,1.0,12126.431833034469,0.0,0.0,0.0,2.0,0.0,1.0,365.0,42419,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
44426,0.0,4073.7417313230935,1.0,2.0,0.0,2.0,0.0,1.0,548.0,44426,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
42446,2.0,7413.9451665240995,0.0,2.0,1.0,0.0,2.0,0.0,94.0,42446,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
37984,1.0,12524.68057807471,1.0,0.0,1.0,2.0,0.0,1.0,432.0,37984,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
46008,2.0,4917.499669331802,0.0,1.0,1.0,0.0,1.0,1.0,628.0,46008,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
36826,1.0,8102.0158661534,0.0,1.0,1.0,2.0,2.0,0.0,568.0,36826,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
40745,0.0,4289.397234581115,1.0,2.0,1.0,2.0,1.0,0.0,49.0,40745,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
42292,2.0,4643.906304718827,0.0,1.0,0.0,4.0,1.0,0.0,497.0,42292,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
48970,2.0,13022.901669332638,0.0,2.0,1.0,1.0,0.0,1.0,522.0,48970,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
41701,0.0,7096.309045178212,1.0,1.0,0.0,4.0,1.0,2.0,478.0,41701,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
38884,2.0,7826.650170914933,0.0,0.0,1.0,1.0,2.0,1.0,136.0,38884,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
48027,0.0,11303.330105799248,0.0,0.0,1.0,2.0,0.0,2.0,3.0,48027,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
36180,1.0,12699.975527487131,1.0,1.0,0.0,1.0,2.0,1.0,529.0,36180,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
39004,2.0,8552.803876478883,1.0,2.0,1.0,0.0,0.0,2.0,455.0,39004,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
37440,2.0,8972.96895215178,0.0,1.0,0.0,4.0,1.0,1.0,176.0,37440,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
36495,1.0,11221.620287206497,0.0,0.0,0.0,4.0,2.0,2.0,414.0,36495,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
48026,1.0,9343.37099130854,1.0,2.0,0.0,4.0,0.0,1.0,83.0,48026,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
48010,2.0,11232.054025442148,1.0,2.0,1.0,5.0,2.0,1.0,662.0,48010,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
47129,1.0,5116.918148733141,1.0,1.0,1.0,1.0,2.0,1.0,587.0,47129,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
43461,2.0,7161.624753256594,1.0,1.0,0.0,0.0,2.0,2.0,419.0,43461,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
44675,2.0,12592.735832608874,1.0,2.0,1.0,2.0,2.0,1.0,493.0,44675,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
49944,1.0,5974.047055662733,0.0,2.0,1.0,1.0,0.0,0.0,161.0,49944,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
48494,1.0,11884.920479693574,0.0,2.0,0.0,0.0,1.0,1.0,334.0,48494,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
41377,0.0,10426.072431620769,1.0,0.0,1.0,3.0,0.0,0.0,914.0,41377,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
