,fdamage,t2xco2_index,t2xco2_dist,fosslim,scenario_pop_gdp,scenario_sigma,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,Distance to treshold 2055,Population under treshold 2055,Distance to treshold 2105,Population under treshold 2105,Distance to treshold 2155,Population under treshold 2155,Distance to treshold 2205,Population under treshold 2205,Distance to treshold 2305,Population under treshold 2305,Total Aggregated Utility
840,1,990,1,7699.313413248958,4,1,1,1,0,0.12551725110470113,896.8331390502575,0.9597160271521827,2009.847171736596,62.19991054506705,2803.847513455064,18.51160288449484,3530.808872453228,79.69647521637579,3647.929184054901,8532.26716002184
841,1,923,1,9022.033320345088,0,1,0,1,0,0.050765526544802486,322.2881872211466,53.651526263153706,806.8959842396225,64.54096439395714,2450.364884175149,72.12984853595077,3356.338888052043,83.64868150950907,4325.190940062255,14405.668937449433
842,1,819,2,5509.657249810745,3,1,0,1,0,0.162759492745161,936.6944332625601,3.1606129529133544,3504.484132329905,61.75466603872124,4935.165606966855,54.147780978187875,5673.344284618397,78.85980033293201,5744.713009768597,5803.769650766032
843,1,870,2,12844.401886414855,2,1,1,2,0,0.6036375897941872,392.11377720333263,21.170604666074542,622.5058907699087,63.00023050750734,1387.9000465208019,70.20935010593446,1541.3550105993936,80.93178638692336,1387.9000465208019,11204.425772264205
844,1,444,1,4386.875949384714,3,1,1,1,0,0.12100635856997233,936.6944332625601,0.5203757121319654,3373.7354385061203,61.94941964639208,3504.484132329905,18.440306663371516,4699.045156867783,20.118840863733382,4699.045156867783,7906.303102106871
845,1,987,0,7291.374438390486,2,1,0,1,0,0.41327737081325133,392.11377720333263,6.0486320393206965,622.5058907699087,62.70378580906454,1876.0716868837226,67.39058756206639,2350.113896524737,80.35370805104108,2350.113896524737,11774.4827773956
846,1,852,2,9052.50940249116,5,1,1,2,0,0.13651334026981665,330.1048035303076,54.19945316424417,1171.6506040856464,64.02840718299072,2001.1125126265342,71.28830529187937,2251.060940425067,82.16408879970369,2251.060940425067,14023.190130535877
847,1,81,0,12055.478928550601,2,1,1,1,0,0.4375969451259536,392.11377720333263,15.689892383004864,622.5058907699087,62.63905704722179,2029.5266509623143,69.65180624450868,2865.387442342283,80.20718266967886,3353.5590827052038,11577.669180577082
848,2,828,0,5873.523240554583,0,1,1,1,1,0.0,0.0,53.64211807887278,982.9951175780106,63.412740861862716,4448.507845057858,70.33582729785803,4685.552675973466,54.049687395792084,5072.602237752435,9796.360080296874
849,1,183,1,5008.89290278594,0,1,0,1,1,0.0,0.0,0.5091711323041039,372.6198936204345,64.85118627759327,1199.2385200652923,57.40371936424858,2035.3173473789363,74.04686701395565,898.569582872551,6959.489951147067
850,1,729,1,6108.167070103867,0,1,0,1,1,0.0,0.0,1.4243882852537713,372.6198936204345,64.75471268514316,1862.6636445874174,72.57810074760887,2339.2681182821393,84.60209219332489,1593.8084313205363,6886.348510045466
851,1,871,1,12146.24174989876,1,1,1,2,0,0.12042461319710873,336.4130577544048,53.21224205816409,501.6643832149487,63.35434520786785,1145.161332300514,70.6049988388172,1145.161332300514,81.38564890006796,1016.3639102991358,10516.406555232263
852,1,232,1,12448.299665827539,5,1,1,2,1,0.03255085475653208,330.1048035303076,54.229061844247255,1042.7390427182402,64.12529956333623,1731.6984177907643,71.45370082393566,1752.0358165231291,82.44963883862852,1171.6506040856464,12626.905290604123
853,1,413,1,11985.501542272941,0,1,0,1,0,0.07430450997027072,322.2881872211466,53.62551645889424,982.9951175780106,64.44891944210283,3202.591959461964,71.94720945952199,3850.788241339675,54.18839572407855,5072.602237752435,13332.490963232474
854,1,322,1,9030.653110763922,1,0,0,2,0,0.48842596339539357,336.4130577544048,53.50948160002978,1016.3639102991358,63.22048319177173,1665.4439258039563,68.0304677293818,1893.1310535965195,70.89935498168774,1893.1310535965195,10715.534794772882
855,1,820,1,9014.228442946001,0,1,0,1,1,0.10634037408514818,322.2881872211466,53.59572285639545,1282.415941718475,51.506688815443304,3501.549269380066,71.8719385240531,4122.811006649495,83.776143610724,4229.639826289344,11532.819447699881
856,2,719,0,6095.6718632168995,0,1,0,1,0,0.0,0.0,2.287986642275754,372.6198936204345,63.71169551375702,4307.818050248602,70.4945255759471,4442.259438754294,53.52024273143709,5517.455198205387,9610.028591686378
857,1,281,1,12938.725708786975,2,1,1,1,0,0.4614088401988079,392.11377720333263,52.77941708925893,943.0931363323311,62.08629188800418,2350.113896524737,69.54215451241309,3353.5590827052038,29.6528266678261,3808.480578674614,12108.772304131167
858,1,133,2,9069.490757106472,1,1,0,1,0,0.13210767415638536,336.4130577544048,53.257587829222935,1360.387732598904,62.31175135518877,2838.929828168075,68.72678728513365,3428.5638880719907,78.63780827680588,3588.638981579932,8792.323214070519
859,1,820,1,9724.280618591722,1,1,0,1,1,0.014508940375986379,336.4130577544048,53.032193885518325,923.0288117910679,62.84391434042487,1935.1862266672958,55.102802142790445,2816.1598653875876,52.30631866386858,2797.653056718411,10060.539286474252
860,2,546,1,4838.255582617954,5,1,1,1,0,0.0,0.0,53.915932247344394,1731.41765640107,62.111482499439454,3782.7619401295824,68.55904394423486,3911.6735014969886,79.09411019760122,3911.6735014969886,9650.141907170804
861,1,305,2,5504.770334824369,4,1,0,1,1,0.1463501942585148,896.8331390502575,1.3643317668913002,2126.9674833382687,18.25762362392761,3530.808872453228,69.10830352891382,3647.929184054901,79.62360691112801,3647.929184054901,7105.881067551939
862,1,857,2,11209.654485696601,1,1,0,1,1,0.15404207312597218,336.4130577544048,53.24036663011311,1360.387732598904,62.26444244617561,2838.929828168075,68.69831038112899,3473.053593735527,78.81444615119445,3570.132172910755,8773.561853879264
863,1,247,0,5533.595085123225,0,1,0,1,0,0.019732524316475097,322.2881872211466,3.0915451180278897,372.6198936204345,64.14556415399836,2142.531220497853,72.34201799550588,3330.3342863696384,83.96303686601276,3944.606878708656,13112.878672998195
864,1,597,2,11906.177438969837,0,1,0,1,0,0.12910641122838962,322.2881872211466,53.92078220440353,1655.0358353389097,64.20607890708634,3527.484401369682,71.46180465280504,4266.917437417871,53.755406151519225,5230.563567581673,12070.810855180129
865,2,832,0,5813.998017498754,5,1,1,1,1,0.0,0.0,53.8556240724132,2022.8141333525432,61.99427952700202,3782.7619401295824,68.54204440458919,3911.6735014969886,79.75657604352422,3760.5531845137834,9564.866281466968
866,1,883,1,12739.371874628881,1,1,0,1,1,0.03716687435598898,336.4130577544048,53.36476452246205,923.0288117910679,62.763699146093295,2472.88734975062,69.67450171697801,2838.929828168075,80.28159872965102,2838.929828168075,9867.738772047953
867,1,780,1,6112.149780356868,2,1,1,1,0,0.41507866012929284,392.11377720333263,6.358910825794588,622.5058907699087,62.695050630652666,1876.0716868837226,67.37657513910989,2350.113896524737,80.34363892534805,2350.113896524737,10962.879535040873
868,1,466,0,8775.226645621242,2,1,1,1,1,0.41633873901965157,392.11377720333263,5.48520700741425,622.5058907699087,62.717904080451554,1876.0716868837226,67.44027799152259,2350.113896524737,80.57351307079064,1784.313778861636,10668.833606782784
869,1,987,1,6810.354487730798,2,1,1,1,1,0.4748411903336893,392.11377720333263,52.772139134326885,1027.0883286775713,62.08209719378758,2350.113896524737,69.57056943422272,3353.5590827052038,80.27107935856779,3069.5170036149534,10692.06009984209
870,1,17,1,8933.82959985863,0,1,1,1,0,0.0,0.0,0.6678411388891254,372.6198936204345,64.81410194269505,1533.77907894918,72.6368906169107,2133.444018453933,84.38656324424772,3052.8288508455366,6907.170038823639
871,1,641,0,4461.155639879413,2,1,1,1,0,0.4127496233651229,392.11377720333263,5.99375890252796,622.5058907699087,62.70064493331904,1876.0716868837226,67.38555024540483,2350.113896524737,80.35676789386596,2350.113896524737,10977.257492561977
872,1,999,1,10880.97441607893,0,1,1,1,0,0.04317752072843151,322.2881872211466,9.465735985641697,806.8959842396225,64.5649028615603,2450.364884175149,72.17740892668407,3356.338888052043,83.73047495456224,4325.190940062255,14199.127848879401
873,1,544,2,7955.891426595131,0,1,1,1,0,0.0,0.0,1.3788051569808133,372.6198936204345,64.73987172895848,1862.6636445874174,72.50554285271458,2914.1520211653615,84.20673753394621,3490.6721883148266,10138.284458417278
874,1,873,2,10129.876609500065,2,1,1,1,0,0.40293395206934934,392.11377720333263,4.796778504791194,622.5058907699087,62.72382144345616,1876.0716868837226,67.42244341444547,2350.113896524737,70.26253847469903,2350.113896524737,11035.856187944923
875,1,862,2,11179.28880425409,2,1,0,1,1,0.48885474362835746,392.11377720333263,52.763554207494984,1296.1421384987152,62.051207559841195,2350.113896524737,69.51673440278775,3487.8933331121916,80.18099010481932,3353.5590827052038,10596.494267412243
876,1,270,2,12042.6242835032,2,1,0,1,0,0.5090142755568667,392.11377720333263,3.116367515057731,1784.313778861636,62.442709599463996,3353.5590827052038,69.29891758507745,3833.0050211077373,79.6376026473871,3862.734694352202,12106.277275747878
877,1,595,1,7390.600714704567,0,1,0,1,1,0.0,0.0,0.40140736574987484,372.6198936204345,64.3593572913313,1199.2385200652923,72.76191418731696,1768.4724818286775,74.06460333069964,898.569582872551,6970.777099417016
878,1,927,2,4007.899251538784,5,1,0,1,0,0.03934388454553117,330.1048035303076,53.85940313986503,2022.8141333525432,62.58014076139403,3740.215785781419,68.78376033555544,3911.6735014969886,78.41063430355824,4075.409941329269,11204.86206467957
879,1,748,0,7670.361661019281,0,1,1,1,1,0.06917940418290125,322.2881872211466,53.63417764409431,806.8959842396225,64.51439249481835,2734.670098547791,72.14684885710255,3356.338888052043,84.15080604589099,3490.6721883148266,11572.353219413273
880,1,428,1,5192.391853996177,2,1,1,1,0,0.39805086073393636,392.11377720333263,4.344352495075619,488.1716403629208,62.73511170347619,1876.0716868837226,67.4402453178932,2350.113896524737,70.2847904447817,2350.113896524737,11063.857254443948
881,1,258,0,10758.00953180832,2,1,1,1,0,0.44939095227794446,392.11377720333263,52.78922414054353,622.5058907699087,62.11835000506695,2350.113896524737,69.59878465617275,3353.5590827052038,80.12836286153373,3353.5590827052038,11855.886612788803
882,1,719,0,11945.526761817207,0,1,0,1,1,0.0,0.0,0.8159944617208141,372.6198936204345,64.81218701139855,1533.77907894918,70.20455446701536,2035.3173473789363,84.68807788662689,1183.6025304532388,6930.897619681942
883,1,313,1,10107.258909605689,2,1,1,1,1,0.464718123608745,392.11377720333263,52.78038371263356,943.0931363323311,62.108847706761736,2350.113896524737,69.61659274543965,3353.5590827052038,80.33125903189834,2350.113896524737,10766.459261857524
884,2,802,1,4485.831728499708,5,1,0,1,0,0.0,0.0,53.88288632592918,1937.497941656969,62.000133249213796,3782.7619401295824,68.44448143970112,3911.6735014969886,78.93170373272491,3911.6735014969886,9519.781811008097
885,1,176,1,11425.587837875788,0,1,0,1,1,0.0,0.0,0.9276802166986682,372.6198936204345,64.79989482183406,1533.77907894918,72.65358293218185,2035.3173473789363,84.67048355784638,1183.6025304532388,6921.629689173407
886,2,413,1,7751.283977619216,3,1,1,1,0,0.9812327343154068,468.34721663128005,52.3715940641004,3504.484132329905,60.984936700430126,7297.811380743178,67.47254945910967,6891.669654086092,77.62591476835104,6909.198142312271,-1847.995665340684
887,1,927,2,6249.221054294412,0,1,0,1,0,0.229393645138947,322.2881872211466,41.94087791838519,2274.757093152692,63.65515325815276,4307.818050248602,70.4616647675926,4442.259438754294,81.432549261214,5141.309693213983,9513.159236197864
888,2,830,1,7961.4410272402,2,1,0,1,1,0.05578464001034189,392.11377720333263,0.926686054138401,488.1716403629208,50.10606047218077,2350.113896524737,69.64907582023706,2581.3453632520327,27.23812372688144,1784.313778861636,9449.314456159831
889,2,883,1,9657.942759659421,2,1,1,1,1,0.11946030421296006,392.11377720333263,52.46618895505104,3833.0050211077373,59.99959522437575,4965.264442433595,66.40654894504144,5174.59485700181,76.66396712247443,5057.022350455681,3675.6720774980417
890,1,309,0,12276.966844125342,2,1,1,1,0,0.44312373736842825,392.11377720333263,28.885446353543454,622.5058907699087,51.407928341016614,2350.113896524737,69.62726919960788,3353.5590827052038,80.17090771248913,3353.5590827052038,11915.454846938417
891,1,498,1,10943.568548238576,5,1,0,2,0,0.7343412127216343,330.1048035303076,53.697862648921564,2001.1125126265342,63.023055140033485,2697.195981673484,70.37099315237957,3420.2492173218457,80.77739001691964,3420.2492173218457,15078.168884033028
892,1,920,2,10608.768288689345,1,1,0,2,1,0.10713589796373535,336.4130577544048,53.21874270894182,441.1024014749958,63.37590450590259,1016.3639102991358,70.64575432589085,1016.3639102991358,71.19129659037989,729.3515110075118,9007.82282928913
893,2,509,1,6295.5429579261345,2,1,1,1,0,0.09531910190754234,392.11377720333263,52.770992544589234,2581.3453632520327,60.529759311840195,4811.809478355002,66.8028124825781,4965.264442433595,76.87242180624975,4965.264442433595,4216.163239445759
894,1,309,0,10159.189076043967,2,1,0,1,0,0.44304539476554394,392.11377720333263,27.730989092500693,622.5058907699087,50.11166876476823,2350.113896524737,69.63529824883041,3353.5590827052038,80.1711636569122,3353.5590827052038,11925.919258259924
895,2,256,1,4716.449076115447,2,1,0,1,1,0.08152160064751701,392.11377720333263,52.98228651216472,1784.313778861636,61.28953352547219,4578.569075165396,67.7542239925121,4767.091535841431,78.64287492074983,4578.569075165396,5969.204453303728
896,1,246,1,5741.176930756153,5,1,1,2,0,0.4972142949972206,330.1048035303076,54.10959703295493,1731.6984177907643,63.72600565920969,2341.4164798184715,70.77012987641407,3172.7631167121804,81.44107265212136,3172.7631167121804,15258.575710703279
897,1,155,1,6147.5272433014825,4,1,0,1,0,0.10512153767794641,896.8331390502575,0.6510614272688979,1775.9950797558326,12.203333801838363,2126.9674833382687,69.37140926116508,2803.847513455064,20.24586507743202,3037.699605435827,7768.641511860483
898,1,724,1,13004.627873680676,0,1,1,1,1,0.0,0.0,0.4591146337045066,372.6198936204345,64.85335387022447,1199.2385200652923,57.40681921067535,2035.3173473789363,74.055080690068,898.569582872551,6961.279656142164
899,2,149,2,8148.119244899253,2,1,0,1,1,0.08479864441049023,392.11377720333263,52.94266306479622,1876.0716868837226,61.13306333256543,4608.23284300132,67.56401613112395,4811.809478355002,78.39412481946377,4742.567093408308,5532.642591699675
900,1,862,2,11994.540389378917,4,1,0,1,0,0.12317726035738863,896.8331390502575,0.917543886323815,2009.847171736596,62.21563581940888,2803.847513455064,18.51855946874581,3530.808872453228,28.05225173659626,3530.808872453228,8423.614438268727
901,2,281,1,8039.254346626782,2,1,0,1,1,0.08910604423401947,392.11377720333263,52.5370185438288,2350.113896524737,60.953185883757996,4742.567093408308,67.33787631184293,4811.809478355002,78.07273108493845,4767.091535841431,5046.528582029116
902,1,428,0,10667.275037260451,1,1,0,2,0,0.5517861498170591,336.4130577544048,53.46915994114935,1145.161332300514,63.08976219190504,1915.9010163770067,70.20944006784862,2170.1402989005155,80.87932147008244,2170.1402989005155,10873.579314445164
903,0,190,1,6466.027129462025,0,1,0,1,0,0.0,0.0,0.26762023032894305,372.6198936204345,64.26761913896989,1528.1230857035298,72.409126405822,2427.894915126045,83.24291041370635,4551.87373453128,13360.73249361273
904,1,415,2,8194.72638244885,2,1,0,1,0,0.580496730664128,392.11377720333263,53.03115559225432,1784.313778861636,49.771032742360454,3833.0050211077373,68.8392871460714,4100.184850776034,78.86496880845142,4460.9965686192645,9507.03724100941
905,1,499,2,8518.211727377766,0,0,0,1,0,0.0,0.0,0.24983958183497001,372.6198936204345,64.40613863272998,914.9333056926503,72.82755009633227,1433.867468675872,54.986650705459446,1873.6904389605884,6986.616466653693
906,1,94,2,12997.799137985157,2,1,0,1,0,0.6110911715820098,392.11377720333263,53.00286632219967,1784.313778861636,62.08940158032434,3862.734694352202,68.62576024481217,4460.9965686192645,78.54760508293926,4742.567093408308,8375.816061093394
907,1,979,0,9603.005941390635,1,1,0,2,1,0.21758326599715616,336.4130577544048,53.193368645515136,923.0288117910679,63.317570928819194,1145.161332300514,70.56955123534681,1145.161332300514,81.40199283594602,1016.3639102991358,9324.23646594452
908,0,593,1,4516.412055516098,0,1,1,1,0,0.0,0.0,0.0,0.0,2.411771606118608,575.252627617949,70.32411304802014,1135.815931823819,84.36060719343419,3076.666409689089,12664.16893566898
909,1,739,2,11787.632810102623,2,1,0,1,1,0.6842339707538954,392.11377720333263,52.94060095128403,1876.0716868837226,61.85263115618672,3862.734694352202,68.25534902157852,4608.23284300132,78.25034040034782,4742.567093408308,7146.141123327535
910,1,101,1,5740.113381894091,3,1,0,1,1,0.10041626113277813,936.6944332625601,1.3723248968760993,1895.3104670826424,5.188230019436182,3504.484132329905,69.12579151421946,3504.484132329905,7.704517692621939,3504.484132329905,7592.221826098078
911,2,396,1,5106.05535473819,5,1,1,1,1,0.0,0.0,53.909953934050066,1731.41765640107,62.178663680623046,3760.5531845137834,68.7562940291684,3911.6735014969886,80.07002195629472,3760.5531845137834,9404.282833093172
912,1,820,1,5013.50180954639,2,1,0,1,0,0.521129545148747,392.11377720333263,5.76239520655281,1784.313778861636,62.40494935369175,3353.5590827052038,69.22750873666998,3862.734694352202,79.5163599600416,3862.734694352202,11842.665366293051
913,1,987,1,7269.629210590995,0,1,0,1,0,0.0850040451605476,322.2881872211466,53.613427241840924,982.9951175780106,51.53202425696575,3501.549269380066,71.8578892603146,4122.811006649495,54.110181799682486,5209.5919661204325,12932.168593166138
914,1,648,1,12682.255946339043,5,1,0,1,1,0.0,0.0,54.10858770070094,900.0710195073615,63.74157849168653,2208.514786076904,70.8405649566031,2878.9747765180964,53.12621189769057,2858.637377785732,13941.940540218297
915,1,414,1,8868.551404575426,2,1,0,1,0,0.43176823504599016,392.11377720333263,11.120433918057227,622.5058907699087,62.65837091749099,2029.5266509623143,69.68463512716944,2497.3501709067928,80.24401754197689,3353.5590827052038,12026.746503458797
916,1,461,1,4844.992985510536,0,1,0,1,0,0.0,0.0,0.006630162452260502,372.6198936204345,64.42061507313693,747.7894368246091,72.8286208793153,1433.867468675872,84.6267022604491,1593.8084313205363,6999.100764598794
917,1,673,0,10081.434713540886,2,1,1,1,0,0.3998057696372388,392.11377720333263,4.49858841491437,488.1716403629208,62.73107238510739,1876.0716868837226,67.43388922413423,2350.113896524737,70.27686607223386,2350.113896524737,11053.879231412437
918,1,575,2,10876.00297644461,4,1,1,1,1,0.12252121556097317,896.8331390502575,0.8699293788279734,2009.847171736596,62.22952610565331,2126.9674833382687,18.52979546648097,3419.785761007346,20.241420951842496,3037.699605435827,7574.300817087067
919,1,712,1,4682.135053629421,2,1,0,1,1,0.46437958168831295,392.11377720333263,52.783598845462,943.0931363323311,62.11685518777674,2350.113896524737,69.63052095059511,3353.5590827052038,80.3328353440662,2350.113896524737,10783.16527255443
920,1,575,2,10815.335946682093,2,1,0,1,1,0.49461089579734874,392.11377720333263,52.75877026075891,1296.1421384987152,62.52448667476708,2467.6864030708675,69.48835268098911,3487.8933331121916,80.14197940923705,3353.5590827052038,10548.256246169149
921,1,935,2,8253.534321744788,4,1,1,1,1,0.14467998249502756,896.8331390502575,1.2842597321530607,2126.9674833382687,18.25815369754421,3530.808872453228,69.11108298793393,3647.929184054901,79.64315306105698,3647.929184054901,7123.977034195721
922,1,309,0,6788.144146734683,4,1,0,1,0,0.102047566270552,896.8331390502575,0.6114792098910329,1775.9950797558326,7.487400164057013,2126.9674833382687,69.39100233545639,2126.9674833382687,79.94191847272685,2803.847513455064,7814.325302701161
923,2,923,0,6509.082055615597,2,1,0,1,1,0.05688818084961067,392.11377720333263,1.1542814594349482,488.1716403629208,62.08589580296737,2350.113896524737,69.57507707970153,3353.5590827052038,80.67015662811765,1784.313778861636,9371.721860752828
924,2,575,0,11490.0015685163,2,1,0,1,1,0.0694254184399079,392.11377720333263,52.76460460423925,1027.0883286775713,61.94600341856278,3862.734694352202,68.57992931311577,4460.9965686192645,79.79597975737042,3833.0050211077373,8178.4528995956225
925,1,767,0,5470.672731161728,2,1,1,1,0,0.455745578345758,392.11377720333263,52.784053642906336,943.0931363323311,62.101524931602974,2350.113896524737,69.56917364826673,3353.5590827052038,80.08364465353529,3487.8933331121916,11792.831493821348
926,1,23,0,6350.175408816314,4,1,0,1,1,0.11480854794196715,896.8331390502575,0.7506157155913546,1775.9950797558326,62.27054571517166,2126.9674833382687,69.34949859508947,2803.847513455064,79.96788313074259,2126.9674833382687,7719.737252362881
927,1,927,2,5522.633937603818,5,1,1,1,1,0.028835087903933965,330.1048035303076,53.87950727128877,1937.497941656969,62.704129320615124,3649.8602463880147,69.03151475844275,3782.7619401295824,79.08907759813233,3911.6735014969886,11559.14311563936
928,1,704,1,11980.493793837068,0,1,0,1,0,0.0,0.0,0.3639174399801758,372.6198936204345,64.86177360223118,1199.2385200652923,70.24707825200589,2035.3173473789363,84.48635628239377,2404.4250259842256,6946.747417677923
929,1,579,0,8003.058182327762,2,1,0,1,1,0.492252142895681,392.11377720333263,52.760733780658114,1296.1421384987152,62.5311433033992,2350.113896524737,69.50005955905806,3487.8933331121916,80.15812487348995,3353.5590827052038,10568.242523655454
930,2,879,1,8065.962942241421,2,1,0,1,1,0.07016858246644309,392.11377720333263,52.75683650249663,1296.1421384987152,61.90393686926283,3862.734694352202,68.51737790985355,4460.9965686192645,79.72783726122796,3862.734694352202,7932.349126323958
931,2,532,1,5748.3043774756825,1,1,0,1,1,0.0,0.0,53.31771973060055,1267.0526340908361,61.92315630315613,3315.3016312010295,68.51174845160511,3570.132172910755,79.6529575312232,3315.3016312010295,7286.346529956568
932,1,598,0,5707.746388614529,0,1,0,1,1,0.0,0.0,0.884918621189261,372.6198936204345,64.80449406670914,1533.77907894918,72.66115331603058,2035.3173473789363,84.67711695715559,1183.6025304532388,6925.1127333784425
933,1,52,2,7389.11623021548,0,1,0,1,0,0.0,0.0,0.38251844974045,372.6198936204345,64.85876391425677,1199.2385200652923,70.24216273101862,2035.3173473789363,84.4797331993715,2434.4593529698436,6944.295204291898
934,1,780,2,7806.973474274459,0,1,1,1,1,0.0,0.0,0.5463203717867107,372.6198936204345,64.84095435188229,1199.2385200652923,70.25009397911255,2035.3173473789363,74.0410478332453,898.569582872551,6952.372986554387
935,1,422,0,8838.91281423277,0,1,1,1,0,0.0,0.0,0.5609510018874199,372.6198936204345,64.82864248309966,1199.2385200652923,72.66201165986001,2035.3173473789363,84.41997367726312,2453.1411161704627,6919.63005634206
936,1,329,1,6370.643682920314,0,1,0,1,0,0.0,0.0,0.46462299035926147,372.6198936204345,64.8459631484304,1199.2385200652923,70.2211583222916,2035.3173473789363,84.45126401503377,2453.1411161704627,6933.75498322993
937,1,15,1,6426.303633429969,0,1,0,1,0,0.0,0.0,0.15174080715112964,372.6198936204345,64.3913700811483,914.9333056926503,72.78042907230139,1525.1792446095053,73.89443130912889,2133.2235534446068,6976.552264511564
938,1,927,2,6238.331291795237,0,1,1,1,0,0.2294786851925239,322.2881872211466,41.93902492333044,2274.757093152692,63.64819895526394,4403.719686791187,70.44664621822439,4685.552675973466,81.43336810566343,5141.309693213983,9492.967715443128
939,1,180,1,7579.966969000574,2,1,1,1,0,0.4441777624002352,392.11377720333263,36.49109532175508,622.5058907699087,62.131942863776246,2350.113896524737,69.62252804575984,3353.5590827052038,80.16385853618308,3353.5590827052038,11905.611072156302
940,0,433,1,6132.297121216038,4,1,1,1,0,1.0608236643731457,448.41656952512875,1.3703817906482254,676.8800301167952,2.1292639314218453,676.8800301167952,2.702965390157727,676.8800301167952,0.11625722911298464,1353.7600602335904,9783.869836748012
941,1,377,2,10771.90120390323,3,1,1,0,0,1.014781437517515,468.34721663128005,0.6984655838931877,1480.4925875438719,0.5267595137867946,2220.7388813158077,0.3170352170840496,2960.9851750877438,2.0234809109565157,3897.5269029872757,4108.451758207845
942,2,309,0,11492.416652526867,2,1,0,1,0,0.08579219400908755,392.11377720333263,52.55078222023817,2350.113896524737,60.914104529928956,4767.091535841431,67.17908171577886,4965.264442433595,77.30481846203118,4965.264442433595,4886.308965269174
943,1,857,2,11134.322758279908,1,1,0,1,0,0.1642506353710218,336.4130577544048,52.86738311029984,1716.8722823928454,62.15015432965052,3028.2892319094058,68.50181182957583,3570.132172910755,78.27964623194043,3611.408944360419,8193.963332187994
944,1,768,1,5902.458057296984,3,1,1,1,0,0.09791072282748137,936.6944332625601,1.3791257521262021,1895.3104670826424,7.308770321661626,3504.484132329905,69.0919827376349,3504.484132329905,79.61357185169356,3504.484132329905,7928.893769642624
945,2,84,1,10575.90481811265,5,1,1,1,0,0.0,0.0,53.78683789248732,2541.4138979047216,61.70138548203672,3911.6735014969886,68.12718040225546,4075.409941329269,78.5704903671643,4075.409941329269,9573.493545586663
946,1,190,1,6885.286659462796,2,1,0,1,0,0.6319554172365396,392.11377720333263,52.983239806068134,1784.313778861636,62.007095624096515,3862.734694352202,68.46873887453275,4460.9965686192645,78.33294294451474,4742.567093408308,7816.270064166496
947,1,138,0,10626.45799938928,3,1,1,1,0,0.11888299043748218,936.6944332625601,0.487096118293014,3373.7354385061203,61.95821732544072,3504.484132329905,18.44416079581049,4699.045156867783,20.12418225859056,4699.045156867783,7795.8667337081515
948,1,360,2,7861.722423708696,1,1,0,1,1,0.062052891194971815,336.4130577544048,53.33924449608051,1267.0526340908361,62.66957495941193,2588.4727375950242,69.49557646806754,2838.929828168075,80.00274564171774,2838.929828168075,10185.339224085787
949,1,678,2,9726.532598572938,2,1,1,1,1,0.6180325933076676,392.11377720333263,53.00001124093037,1784.313778861636,61.62390849271667,3862.734694352202,68.71662279286902,4460.9965686192645,78.95580916097917,4460.9965686192645,8946.852385578257
950,1,393,1,10670.87883788899,0,1,1,1,0,0.035076752753141704,322.2881872211466,5.641550253054842,806.8959842396225,64.5942172476731,2266.051775268491,72.23402448989405,3356.338888052043,83.81423037763534,4325.190940062255,13866.071663491337
951,1,123,1,5827.495159387466,0,1,0,1,1,0.10870892215771988,322.2881872211466,53.59301203210438,1282.415941718475,51.49865043252629,3501.549269380066,71.85205113024553,4122.811006649495,83.74800859033402,4325.190940062255,12202.004460890163
952,1,803,1,11471.562056580407,2,1,1,1,0,0.48528828126537205,392.11377720333263,52.759577042794895,1296.1421384987152,62.508762884066556,2497.3501709067928,54.78728072072498,3833.0050211077373,79.85324179817373,3833.0050211077373,12522.486590657743
953,1,282,0,4482.9474500017295,2,1,0,1,1,0.4704924214356758,392.11377720333263,52.778638260324456,943.0931363323311,62.100848895265656,2350.113896524737,69.60312376087886,3353.5590827052038,80.29694756983062,2434.109088869977,10739.12262887718
954,1,927,2,11017.933455853516,2,1,1,1,1,0.6802331209741115,392.11377720333263,52.94124770329617,1876.0716868837226,61.85977253148263,3862.734694352202,68.26621624923301,4578.569075165396,78.29689545739046,4742.567093408308,7207.302179161315
955,2,499,0,10417.58527363739,5,1,0,1,1,0.0,0.0,53.82851323671973,2208.514786076904,61.9128153674496,3782.7619401295824,68.46236141433046,3911.6735014969886,79.59159077556593,3782.7619401295824,9469.88751222243
956,1,257,2,9128.942711163565,5,1,0,1,1,0.07283108321801779,330.1048035303076,53.82829839128774,2208.514786076904,62.47155478250947,3740.215785781419,68.65593162959522,3911.6735014969886,78.47614581239512,4075.409941329269,11023.440482822847
957,2,251,1,5194.513814701185,5,1,0,1,1,0.0,0.0,54.01658972770043,1375.6381545460576,62.60835911646666,3740.215785781419,69.29681717918108,3760.5531845137834,80.76474593380998,3422.711544510714,9968.101900061352
958,1,75,2,7286.583957935633,2,1,0,1,0,0.6062390318597419,392.11377720333263,53.00739248140647,1784.313778861636,62.108040865439,3862.734694352202,68.66094045597247,4460.9965686192645,78.59575835059884,4608.23284300132,8523.755800856094
959,1,207,1,4247.009483050839,2,1,1,1,0,0.4844143830742411,392.11377720333263,52.76031122392717,1296.1421384987152,62.5112968983096,2497.3501709067928,69.42608714606011,3512.4177755453147,79.86062228122502,3833.0050211077373,12536.475926628693
